1,1,205.68,251.46,97.88,37.569999999999965,1,1,1.0
1,2,121.65,334.51,130.5,54.370000000000005,1,1,1.0
1,3,736.6,267.28,66.24000000000001,37.57000000000005,1,1,1.0
2,1,205.68,251.46,97.88,37.650000000000006,1,1,1.0
2,2,97.32,337.67,133.48000000000002,56.75999999999999,1,1,1.0
2,3,722.76,269.06,66.24000000000001,37.56999999999999,1,1,1.0
3,1,205.68,251.46,97.88,37.73999999999998,1,1,1.0
3,2,72.99,340.82,136.45999999999998,59.150000000000034,1,1,1.0
3,3,708.92,270.84,66.24000000000001,37.57000000000005,1,1,1.0
4,1,205.68,251.46,97.88,37.83000000000001,1,1,1.0
4,2,48.66,343.98,139.44,61.52999999999997,1,1,1.0
4,3,695.08,272.62,66.24000000000001,37.56999999999999,1,1,1.0
5,1,205.68,251.46,97.88,37.91,1,1,1.0
5,2,24.33,347.14,142.42000000000002,63.920000000000016,1,1,1.0
5,3,681.23,274.4,66.25,37.57000000000005,1,1,1.0
6,1,205.68,251.46,97.88,37.99999999999997,1,1,1.0
6,2,0.0,350.3,145.4,66.30000000000001,1,1,1.0
6,3,667.39,276.18,66.24000000000001,37.56999999999999,1,1,1.0
7,1,205.68,251.46,97.88,38.08000000000001,1,1,1.0
7,2,0.0,355.04,122.46,63.73999999999995,1,1,1.0
7,3,651.77,277.76,69.40999999999997,38.56,1,1,1.0
8,1,205.68,251.46,97.88,38.16999999999999,1,1,1.0
8,2,0.0,359.78,99.52,61.18000000000001,1,1,1.0
8,3,636.16,279.35,72.56000000000006,39.539999999999964,1,1,1.0
9,1,205.68,251.46,97.88,38.26000000000002,1,1,1.0
9,2,0.0,364.52,76.58,58.620000000000005,1,1,1.0
9,3,620.54,280.93,75.72000000000003,40.52999999999997,1,1,1.0
10,1,205.68,251.46,97.88,38.34,1,1,1.0
10,2,0.0,369.26,53.64,56.06,1,1,1.0
10,3,604.92,282.52,78.88,41.50999999999999,1,1,1.0
11,1,205.68,251.46,97.88,38.42999999999998,1,1,1.0
11,2,0.0,374.0,30.7,53.5,1,1,1.0
11,3,589.3,284.1,82.05000000000007,42.5,1,1,1.0
12,1,205.68,251.46,97.88,38.51000000000002,1,1,1.0
12,3,572.78,286.13,82.86000000000001,44.129999999999995,1,1,1.0
13,1,205.68,251.46,97.88,38.599999999999994,1,1,1.0
13,3,556.26,288.17,83.68000000000006,45.75999999999999,1,1,1.0
14,1,205.68,251.46,97.88,38.67999999999998,1,1,1.0
14,3,539.73,290.2,84.50999999999999,47.389999999999986,1,1,1.0
15,1,205.68,251.46,97.88,38.77000000000001,1,1,1.0
15,3,523.21,292.23,85.32999999999993,49.02999999999997,1,1,1.0
16,1,205.68,251.46,97.88,38.859999999999985,1,1,1.0
16,3,506.69,294.27,86.14000000000004,50.650000000000034,1,1,1.0
17,1,205.68,251.46,97.88,38.93999999999997,1,1,1.0
17,3,490.17,296.3,86.95999999999998,52.289999999999964,1,1,1.0
18,1,205.68,251.46,97.88,39.03,1,1,1.0
18,3,473.64,298.33,87.78999999999996,53.920000000000016,1,1,1.0
19,1,205.68,251.46,97.88,39.109999999999985,1,1,1.0
19,3,457.12,300.37,88.60000000000002,55.55000000000001,1,1,1.0
20,1,205.68,251.46,97.88,39.20000000000002,1,1,1.0
20,3,440.6,302.4,89.41999999999996,57.18000000000001,1,1,1.0
21,1,205.68,251.46,97.88,39.28999999999999,1,1,1.0
21,3,421.74,306.54,92.58000000000004,56.70999999999998,1,1,1.0
22,1,205.68,251.46,97.88,39.369999999999976,1,1,1.0
22,3,402.88,310.68,95.74000000000001,56.23000000000002,1,1,1.0
23,1,205.68,251.46,97.88,39.46000000000001,1,1,1.0
23,3,384.02,314.81,98.89000000000004,55.76999999999998,1,1,1.0
24,1,205.68,251.46,97.88,39.53999999999999,1,1,1.0
24,3,365.17,318.95,102.03999999999996,55.29000000000002,1,1,1.0
25,1,205.68,251.46,97.88,39.62999999999997,1,1,1.0
25,3,346.31,323.09,105.19999999999999,54.82000000000005,1,1,1.0
26,1,205.68,251.46,97.88,39.72,1,1,1.0
26,3,327.45,327.23,108.36000000000001,54.339999999999975,1,1,1.0
27,1,205.68,251.46,97.88,39.79999999999998,1,1,1.0
27,3,308.59,331.36,111.51000000000005,53.879999999999995,1,1,1.0
28,1,205.68,251.46,97.88,39.890000000000015,1,1,1.0
28,3,289.73,335.5,114.66999999999996,53.39999999999998,1,1,1.0
29,1,205.68,251.46,97.88,39.97,1,1,1.0
29,3,266.37,339.01,117.75999999999999,54.84000000000003,1,1,1.0
30,1,205.68,251.46,97.88,40.059999999999974,1,1,1.0
30,3,243.01,342.52,120.85000000000002,56.27000000000004,1,1,1.0
31,1,205.68,251.46,97.88,40.150000000000006,1,1,1.0
31,3,219.65,346.03,123.93999999999997,57.710000000000036,1,1,1.0
32,1,205.68,251.46,97.88,40.22999999999999,1,1,1.0
32,3,196.29,349.54,127.02000000000001,59.139999999999986,1,1,1.0
33,1,205.68,251.46,97.88,40.319999999999965,1,1,1.0
33,3,172.92,353.05,130.12000000000003,60.579999999999984,1,1,1.0
34,1,205.68,251.46,97.88,40.400000000000006,1,1,1.0
34,3,149.56,356.55,133.20999999999998,62.01999999999998,1,1,1.0
35,1,205.68,251.46,97.88,40.48999999999998,1,1,1.0
35,3,126.2,360.06,136.3,63.45999999999998,1,1,1.0
36,1,205.68,251.46,97.88,40.569999999999965,1,1,1.0
36,3,99.36,363.57,143.49,64.88999999999999,1,1,1.0
37,1,205.68,251.46,97.88,40.66,1,1,1.0
37,3,72.52,367.08,150.68,66.33000000000004,1,1,1.0
38,1,205.68,251.46,97.88,40.74999999999997,1,1,1.0
38,3,45.68,370.59,151.97,67.76000000000005,1,1,1.0
39,1,205.68,251.46,97.88,40.83000000000001,1,1,1.0
39,3,18.84,374.1,153.26,69.19999999999999,1,1,1.0
40,1,205.68,251.46,97.88,40.91999999999999,1,1,1.0
40,3,0.0,380.03,151.34,69.20000000000005,1,1,1.0
41,1,205.68,251.46,97.88,40.99999999999997,1,1,1.0
41,3,0.0,380.03,127.6,77.07000000000005,1,1,1.0
42,1,205.68,251.46,97.88,41.09,1,1,1.0
42,3,0.0,388.67,101.4,68.43,1,1,1.0
43,1,205.68,251.46,97.88,41.17999999999998,1,1,1.0
43,3,0.0,397.32,75.2,59.78000000000003,1,1,1.0
44,1,205.68,251.46,97.88,41.26000000000002,1,1,1.0
44,3,0.0,405.96,49.0,51.14000000000004,1,1,1.0
45,1,205.68,251.46,97.88,41.349999999999994,1,1,1.0
45,3,0.0,414.6,22.8,42.5,1,1,1.0
46,1,205.68,251.46,97.88,41.42999999999998,1,1,1.0
47,1,205.68,251.46,97.88,41.52000000000001,1,1,1.0
48,1,205.68,251.46,97.88,41.609999999999985,1,1,1.0
49,1,205.68,251.46,97.88,41.68999999999997,1,1,1.0
50,1,205.68,251.46,97.88,41.78,1,1,1.0
51,1,205.68,251.46,97.88,41.859999999999985,1,1,1.0
52,1,205.68,251.46,97.88,41.95000000000002,1,1,1.0
52,4,947.19,226.54,9.879999999999995,63.28,1,1,1.0
53,1,205.68,251.46,97.88,42.03,1,1,1.0
53,4,942.99,226.95,14.069999999999936,64.34000000000003,1,1,1.0
54,1,205.68,251.46,97.88,42.119999999999976,1,1,1.0
54,4,938.79,227.36,18.25,65.38999999999999,1,1,1.0
55,1,205.68,251.46,97.88,42.21000000000001,1,1,1.0
55,4,934.59,227.77,22.42999999999995,66.45000000000002,1,1,1.0
56,1,205.68,251.46,97.88,42.28999999999999,1,1,1.0
56,4,930.39,228.18,26.610000000000014,67.5,1,1,1.0
57,1,205.68,251.46,97.88,42.37999999999997,1,1,1.0
57,4,926.19,228.59,30.789999999999964,68.55999999999997,1,1,1.0
58,1,205.68,251.46,97.88,42.46000000000001,1,1,1.0
58,4,921.99,229.0,34.97000000000003,69.62,1,1,1.0
59,1,205.68,251.46,97.88,42.54999999999998,1,1,1.0
59,4,917.8,229.41,39.15000000000009,70.66999999999999,1,1,1.0
60,1,205.68,251.46,97.88,42.640000000000015,1,1,1.0
60,4,913.6,229.82,43.32999999999993,71.73000000000002,1,1,1.0
61,1,205.68,251.46,97.88,42.72,1,1,1.0
61,4,909.4,230.22,47.50999999999999,72.78999999999999,1,1,1.0
62,1,205.68,251.46,97.88,42.809999999999974,1,1,1.0
62,4,905.2,230.63,51.68999999999994,73.85000000000002,1,1,1.0
63,1,205.68,251.46,97.88,42.890000000000015,1,1,1.0
63,4,897.17,231.04,59.700000000000045,74.91,1,1,1.0
64,1,205.68,251.46,97.88,42.97999999999999,1,1,1.0
64,4,889.13,231.45,67.72000000000003,75.96000000000004,1,1,1.0
65,1,205.68,251.46,97.88,43.069999999999965,1,1,1.0
65,4,881.1,231.86,75.74000000000001,77.01999999999998,1,1,1.0
66,1,205.68,251.46,97.88,43.150000000000006,1,1,1.0
66,4,876.7,232.27,80.12,78.06999999999996,1,1,1.0
67,1,205.68,251.46,97.88,43.23999999999998,1,1,1.0
67,4,872.3,232.68,84.5,79.13,1,1,1.0
68,1,205.68,251.46,97.88,43.319999999999965,1,1,1.0
68,4,868.9,233.09,87.94000000000005,80.17999999999998,1,1,1.0
69,1,205.68,251.46,97.88,43.41,1,1,1.0
69,4,859.14,233.49,97.73000000000002,81.25,1,1,1.0
70,1,205.68,251.46,97.88,43.49999999999997,1,1,1.0
70,4,849.37,233.9,107.53999999999996,82.30999999999997,1,1,1.0
71,1,205.68,251.46,97.88,43.58000000000001,1,1,1.0
71,4,839.61,234.31,117.34000000000003,83.36000000000001,1,1,1.0
72,1,205.68,251.46,97.88,43.66999999999999,1,1,1.0
72,4,829.84,234.72,127.14999999999998,84.41999999999999,1,1,1.0
73,1,205.68,251.46,97.88,43.74999999999997,1,1,1.0
73,4,820.08,235.13,136.93999999999994,85.47000000000003,1,1,1.0
74,1,205.68,251.46,97.88,43.84,1,1,1.0
74,4,810.32,235.54,146.7399999999999,86.53,1,1,1.0
75,1,205.68,251.46,97.88,43.91999999999999,1,1,1.0
75,4,800.55,235.95,156.55000000000007,87.59000000000003,1,1,1.0
76,1,205.68,251.46,97.88,44.01000000000002,1,1,1.0
76,4,810.5,234.05,145.27999999999997,88.63999999999999,1,1,1.0
77,1,205.68,251.46,97.88,44.099999999999994,1,1,1.0
77,4,798.19,232.15,156.26,89.70000000000002,1,1,1.0
78,1,205.68,251.46,97.88,44.17999999999998,1,1,1.0
78,4,785.89,230.25,167.23000000000002,90.75999999999999,1,1,1.0
79,1,205.68,251.46,97.88,44.27000000000001,1,1,1.0
79,4,781.0,237.58,170.79999999999995,91.81999999999996,1,1,1.0
79,5,952.13,238.41,3.9600000000000364,29.659999999999997,1,1,1.0
80,1,205.68,251.46,97.88,44.349999999999994,1,1,1.0
80,4,768.67,237.99,180.5300000000001,92.88,1,1,1.0
80,5,946.25,238.55,5.919999999999959,29.47999999999996,1,1,1.0
81,1,205.68,251.46,97.88,44.43999999999997,1,1,1.0
81,4,762.3,238.4,178.9000000000001,93.92999999999998,1,1,1.0
81,5,940.38,238.69,7.8799999999999955,29.29000000000002,1,1,1.0
82,1,205.67,251.53,97.87000000000003,44.29999999999998,1,1,1.0
82,4,753.64,238.84,180.39999999999998,95.96000000000001,1,1,1.0
82,5,934.5,238.83,9.850000000000023,29.109999999999985,1,1,1.0
83,1,205.65,251.6,97.87999999999997,44.16,1,1,1.0
83,4,744.98,239.28,181.89999999999998,97.97999999999999,1,1,1.0
83,5,928.63,238.98,11.81000000000006,28.919999999999987,1,1,1.0
84,1,205.63,251.67,97.88,44.02000000000001,1,1,1.0
84,4,736.32,239.72,183.39,100.01000000000002,1,1,1.0
84,5,922.75,239.12,13.769999999999982,28.74000000000001,1,1,1.0
85,1,205.61,251.74,97.88,43.879999999999995,1,1,1.0
85,4,727.66,240.16,184.89,102.03999999999999,1,1,1.0
85,5,916.88,239.26,15.730000000000018,28.55000000000001,1,1,1.0
86,1,205.6,251.81,97.87000000000003,43.74000000000001,1,1,1.0
86,4,719.0,240.6,186.39,104.06000000000003,1,1,1.0
86,5,911.0,239.4,17.700000000000045,28.369999999999976,1,1,1.0
86,6,700.0,263.12,30.66999999999996,28.680000000000007,1,1,1.0
87,1,205.58,251.88,97.87999999999997,43.60000000000002,1,1,1.0
87,4,716.2,239.79,185.7199999999999,105.25000000000003,1,1,1.0
87,5,905.65,240.27,15.07000000000005,28.659999999999997,1,1,1.0
87,6,690.11,263.12,28.720000000000027,28.680000000000007,1,1,1.0
88,1,205.56,251.95,97.88,43.460000000000036,1,1,1.0
88,4,709.27,238.98,189.18000000000006,106.43000000000004,1,1,1.0
88,5,900.3,241.14,12.440000000000055,28.94999999999999,1,1,1.0
88,6,680.23,263.12,26.769999999999982,28.680000000000007,1,1,1.0
89,1,205.54,252.02,97.88000000000002,43.319999999999965,1,1,1.0
89,4,698.4,245.09,192.62,107.61999999999998,1,1,1.0
89,5,891.98,242.02,12.779999999999973,29.22999999999999,1,1,1.0
89,6,667.08,263.99,32.14999999999998,29.379999999999995,1,1,1.0
90,1,205.52,252.09,97.87999999999997,43.16999999999999,1,1,1.0
90,4,687.6,251.2,196.0,108.80000000000001,1,1,1.0
90,5,883.65,242.89,13.129999999999995,29.50999999999999,1,1,1.0
90,6,653.94,264.86,37.52999999999997,30.079999999999984,1,1,1.0
91,1,205.51,252.16,97.88,43.03,1,1,1.0
91,4,677.7,252.62,197.55999999999995,109.98000000000002,1,1,1.0
91,5,875.33,243.76,13.469999999999914,29.80000000000001,1,1,1.0
91,6,640.8,265.73,42.90000000000009,30.779999999999973,1,1,1.0
92,1,205.49,252.23,97.88,42.890000000000015,1,1,1.0
92,4,667.8,254.04,199.13,111.16,1,1,1.0
92,5,867.0,244.63,13.82000000000005,30.090000000000032,1,1,1.0
92,6,627.65,266.6,49.65999999999997,31.47999999999996,1,1,1.0
93,1,205.47,252.3,97.88000000000002,42.75,1,1,1.0
93,4,657.9,255.46,200.69000000000005,112.34,1,1,1.0
93,5,858.65,245.51,14.190000000000055,30.370000000000005,1,1,1.0
93,6,614.51,267.47,56.41999999999996,32.17999999999995,1,1,1.0
94,1,205.45,252.37,97.88,42.610000000000014,1,1,1.0
94,4,638.95,256.89,211.29999999999995,113.50999999999999,1,1,1.0
94,5,850.3,246.38,14.56000000000006,30.660000000000025,1,1,1.0
94,6,601.37,268.34,63.16999999999996,32.88000000000005,1,1,1.0
95,1,205.44,252.44,97.87,42.47000000000003,1,1,1.0
95,4,620.0,258.31,221.90999999999997,114.69,1,1,1.0
95,5,841.95,247.25,14.92999999999995,30.939999999999998,1,1,1.0
95,6,588.22,269.21,69.93999999999994,33.58000000000004,1,1,1.0
96,1,205.42,252.51,97.88000000000002,42.329999999999984,1,1,1.0
96,4,621.1,259.73,220.79999999999995,110.96999999999997,1,1,1.0
96,5,833.6,248.12,15.299999999999955,31.230000000000018,1,1,1.0
96,6,575.08,270.08,76.68999999999994,34.28000000000003,1,1,1.0
97,1,205.4,252.58,97.87999999999997,42.18999999999997,1,1,1.0
97,4,608.55,261.15,224.29000000000008,112.85000000000002,1,1,1.0
97,5,820.3,248.69,19.620000000000005,31.329999999999984,1,1,1.0
97,6,561.93,270.95,83.46000000000004,34.98000000000002,1,1,1.0
98,1,205.38,252.66,97.88,42.03999999999999,1,1,1.0
98,4,596.0,262.57,227.76999999999998,114.73000000000002,1,1,1.0
98,5,794.27,249.27,36.65999999999997,31.409999999999997,1,1,1.0
98,6,548.79,271.82,90.21000000000004,35.68000000000001,1,1,1.0
99,1,205.37,252.73,97.87,41.900000000000006,1,1,1.0
99,4,583.45,264.0,231.26,116.60000000000002,1,1,1.0
99,5,768.24,249.84,53.710000000000036,31.49999999999997,1,1,1.0
99,6,535.65,272.69,90.18000000000006,36.389999999999986,1,1,1.0
100,1,205.35,252.8,97.88000000000002,41.75999999999999,1,1,1.0
100,4,570.9,265.42,234.75,118.47999999999996,1,1,1.0
100,5,742.21,250.41,70.75999999999999,31.599999999999994,1,1,1.0
100,6,522.5,273.55,90.15999999999997,37.099999999999966,1,1,1.0
101,1,205.33,252.87,97.87999999999997,41.620000000000005,1,1,1.0
101,4,558.35,266.84,238.23000000000002,120.36000000000001,1,1,1.0
101,5,716.17,250.98,87.81000000000006,31.690000000000026,1,1,1.0
101,6,509.36,274.42,90.13,37.80000000000001,1,1,1.0
102,1,205.31,252.94,97.88,41.48000000000002,1,1,1.0
102,4,545.8,268.26,241.72000000000003,122.24000000000001,1,1,1.0
102,5,690.14,251.55,104.86000000000001,31.779999999999973,1,1,1.0
102,6,496.22,275.29,90.08999999999992,38.5,1,1,1.0
103,1,205.29,253.01,97.88000000000002,41.34000000000003,1,1,1.0
103,4,518.3,269.68,260.1600000000001,124.12,1,1,1.0
103,5,681.05,252.12,103.0,31.879999999999995,1,1,1.0
103,6,483.07,276.16,90.07,39.19999999999999,1,1,1.0
104,1,205.28,253.08,97.88000000000002,41.19999999999996,1,1,1.0
104,4,522.2,271.11,248.32999999999993,125.28999999999996,1,1,1.0
104,5,671.96,252.69,101.13999999999999,31.970000000000027,1,1,1.0
104,6,469.93,277.03,90.04000000000002,39.900000000000034,1,1,1.0
105,1,205.26,253.15,97.88,41.059999999999974,1,1,1.0
105,4,507.6,272.53,255.0,126.47000000000003,1,1,1.0
105,5,662.87,253.27,99.27999999999997,32.059999999999974,1,1,1.0
105,6,456.79,277.9,90.00999999999993,40.60000000000002,1,1,1.0
106,1,205.24,253.22,97.88,40.91,1,1,1.0
106,4,493.0,273.95,261.65999999999997,127.65000000000003,1,1,1.0
106,5,653.78,253.84,97.42000000000007,32.150000000000006,1,1,1.0
106,6,441.63,276.58,94.97000000000003,40.60000000000002,1,1,1.0
107,1,205.22,253.29,97.88000000000002,40.77000000000001,1,1,1.0
107,4,478.4,275.37,268.33000000000004,128.82999999999998,1,1,1.0
107,5,644.69,254.41,95.55999999999995,32.23999999999998,1,1,1.0
107,6,426.47,275.26,99.92999999999995,40.60000000000002,1,1,1.0
108,1,205.21,253.36,97.87999999999997,40.629999999999995,1,1,1.0
108,4,462.5,276.79,276.29999999999995,130.01,1,1,1.0
108,5,635.6,254.98,93.69999999999993,32.34,1,1,1.0
108,6,411.31,273.95,104.89000000000004,40.60000000000002,1,1,1.0
109,1,205.19,253.43,97.88,40.49000000000001,1,1,1.0
109,4,446.25,278.21,281.67999999999995,134.13,1,1,1.0
109,5,622.68,255.55,94.34000000000003,32.43000000000001,1,1,1.0
109,6,397.75,273.66,104.88999999999999,40.599999999999966,1,1,1.0
110,1,205.17,253.5,97.88000000000002,40.35000000000002,1,1,1.0
110,4,430.0,279.64,287.07000000000005,138.25,1,1,1.0
110,5,609.75,256.12,94.99000000000001,32.51999999999998,1,1,1.0
110,6,384.19,273.38,104.88999999999999,40.60000000000002,1,1,1.0
110,7,927.41,225.56,6.920000000000073,38.55000000000001,1,1,1.0
111,1,205.15,253.57,97.87999999999997,40.20999999999998,1,1,1.0
111,4,410.9,281.06,295.30000000000007,142.37,1,1,1.0
111,5,596.83,256.69,95.63999999999999,32.620000000000005,1,1,1.0
111,6,370.63,273.1,104.88999999999999,40.599999999999966,1,1,1.0
111,7,921.92,224.54,12.240000000000009,40.37000000000003,1,1,1.0
112,1,205.14,253.64,97.87,40.06999999999999,1,1,1.0
112,4,394.43,282.48,300.90000000000003,146.5,1,1,1.0
112,5,583.9,257.27,96.29000000000008,32.700000000000045,1,1,1.0
112,6,357.07,272.82,104.88999999999999,40.60000000000002,1,1,1.0
112,7,916.43,223.52,17.550000000000068,42.17999999999998,1,1,1.0
113,1,205.12,253.71,97.88,39.92999999999998,1,1,1.0
113,4,377.97,283.9,306.5,150.62,1,1,1.0
113,5,570.98,257.84,96.92999999999995,32.79000000000002,1,1,1.0
113,6,343.51,272.53,104.90000000000003,40.60000000000002,1,1,1.0
113,7,910.94,222.5,22.8599999999999,43.99000000000001,1,1,1.0
114,1,205.1,253.78,97.88000000000002,39.78999999999999,1,1,1.0
114,4,361.5,285.33,312.1,154.74,1,1,1.0
114,5,558.05,258.41,97.58000000000004,32.889999999999986,1,1,1.0
114,6,329.95,272.25,104.90000000000003,40.60000000000002,1,1,1.0
114,7,905.45,221.26,28.18999999999994,46.01999999999998,1,1,1.0
115,1,205.08,253.85,97.87999999999997,39.650000000000006,1,1,1.0
115,4,334.53,286.75,328.20000000000005,158.86,1,1,1.0
115,5,545.13,258.98,98.23000000000002,32.97999999999996,1,1,1.0
115,6,316.4,271.97,104.89000000000004,40.599999999999966,1,1,1.0
115,7,899.96,220.02,33.51999999999998,48.04999999999998,1,1,1.0
116,1,205.07,253.92,97.87,39.51000000000002,1,1,1.0
116,4,307.57,288.17,344.3,162.99,1,1,1.0
116,5,532.21,259.55,98.87,33.079999999999984,1,1,1.0
116,6,299.78,273.84,106.56,40.60000000000002,1,1,1.0
116,7,894.47,218.78,38.85000000000002,50.08000000000001,1,1,1.0
117,1,205.05,253.99,97.88,39.370000000000005,1,1,1.0
117,4,280.6,289.59,360.4,167.11,1,1,1.0
